observationAbout,observationDate,variableMeasured,value,unit,scalingFactor,observationPeriod,measurementMethod
dcid:country/NGA,2014-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,149.21,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,150.52,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,151.74,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,152.5,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,153.37,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,153.79,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,154.76,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,155.61,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,156.5,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,157.7,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,158.78,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,160.33,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,160.93,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,162.59,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,163.8,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,165.08,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,165.88,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,166.93,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,167.5,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,168.04,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,169.58,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,171.12,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,173.23,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,174.75,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,175.78,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,179.89,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,182.56,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,183.96,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,184.91,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,185.8,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices,186.86,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-10,dcid:GrowthRate_CompositeConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_ParamedicalServices,0.57,,,P1M,
dcid:country/NGA,2011-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,130.91,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,131.46,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,134.56,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,132.65,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,132.72,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,134.85,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,123.22,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,135.34,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,137.48,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,137.9,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,139.05,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,140.54,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,140.94,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,128.92,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,128.18,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,129.39,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,129.38,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,129.07,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,129.61,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,130.54,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,131.19,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,131.82,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,131.85,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,131.9,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,133.2,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,134.53,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,135.16,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,136.39,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,136.84,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,137.29,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,137.55,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,138.26,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,139.34,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,140.1,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,140.48,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,141.3,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,141.87,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,142.64,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,142.9,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,144.14,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,145.26,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,146,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,146.94,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,147.41,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,148.81,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,149.9,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2014-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,150.96,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,152.19,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,153.13,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,154.93,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,155.54,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,157.24,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,158.7,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,160.02,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,160.87,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,162.15,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,162.66,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,163.14,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2015-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,164.74,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,166.33,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,168.59,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,170.29,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,171.68,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,176.6,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,178.97,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,180.17,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,181.12,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,182.01,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Urban,182.97,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2016-10,dcid:GrowthRate_ConsumerPriceIndex_ConsumerGoodsAndServices_MonthOnChange_ParamedicalServices_Urban,0.53,,,P1M,
dcid:country/NGA,2011-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,124.59,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,124.7,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,127.46,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,130.06,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,130.17,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,130.73,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,112.18,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,131.12,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,132.04,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,132.55,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2011-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,132.94,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,135.72,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,135.81,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,138.65,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,138.9,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,139.27,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,139.4,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,139.59,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-08,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,139.91,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-09,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,140.06,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-10,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,140.64,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-11,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,141.13,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2012-12,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,141.98,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-01,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,142.32,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-02,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,143.22,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-03,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,144.51,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-04,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,146.33,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-05,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,146.91,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-06,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,147.75,IndexPointBasePeriodNovember2009Equals100,,P1M,
dcid:country/NGA,2013-07,dcid:ConsumerPriceIndex_ConsumerGoodsAndServices_ParamedicalServices_Rural,148.19,IndexPointBasePeriodNovember2009Equals100,,P1M,
