observationDate,observationAbout,value,variableMeasured
2007,country/POL,1979141,dcid:Count_Person_65OrMoreYears_Rural
2008,country/POL,1964998,dcid:Count_Person_65OrMoreYears_Rural
2007,country/POL,3152235,dcid:Count_Person_65OrMoreYears_Urban
2008,country/POL,3181289,dcid:Count_Person_65OrMoreYears_Urban
2007,country/POL,5131376,dcid:Count_Person_65OrMoreYears
2008,country/POL,5146287,dcid:Count_Person_65OrMoreYears
2007,country/POL,545544,dcid:Count_Person_7To12Years_Female_Rural
2008,country/POL,526769,dcid:Count_Person_7To12Years_Female_Rural
2007,country/POL,633299,dcid:Count_Person_7To12Years_Female_Urban
2008,country/POL,613628,dcid:Count_Person_7To12Years_Female_Urban
2007,country/POL,1178843,dcid:Count_Person_7To12Years_Female
2008,country/POL,1140397,dcid:Count_Person_7To12Years_Female
2007,country/POL,573504,dcid:Count_Person_7To12Years_Male_Rural
2008,country/POL,553933,dcid:Count_Person_7To12Years_Male_Rural
2007,country/POL,665444,dcid:Count_Person_7To12Years_Male_Urban
2008,country/POL,645916,dcid:Count_Person_7To12Years_Male_Urban
2007,country/POL,1238948,dcid:Count_Person_7To12Years_Male
2008,country/POL,1199849,dcid:Count_Person_7To12Years_Male
2007,country/POL,1119048,dcid:Count_Person_7To12Years_Rural
2008,country/POL,1080702,dcid:Count_Person_7To12Years_Rural
2007,country/POL,1298743,dcid:Count_Person_7To12Years_Urban
2008,country/POL,1259544,dcid:Count_Person_7To12Years_Urban
2007,country/POL,2417791,dcid:Count_Person_7To12Years
2008,country/POL,2340246,dcid:Count_Person_7To12Years
2007,country/POL,7436783,dcid:Count_Person_Rural_Female
2008,country/POL,7463078,dcid:Count_Person_Rural_Female
2007,country/POL,12267357,dcid:Count_Person_Urban_Female
2008,country/POL,12257872,dcid:Count_Person_Urban_Female
2007,country/POL,19704140,dcid:Count_Person_Female
2008,country/POL,19720950,dcid:Count_Person_Female
2007,country/POL,7361973,dcid:Count_Person_Rural_Male
2008,country/POL,7384617,dcid:Count_Person_Rural_Male
2007,country/POL,11049528,dcid:Count_Person_Urban_Male
2008,country/POL,11030309,dcid:Count_Person_Urban_Male
2007,country/POL,18411501,dcid:Count_Person_Male
2008,country/POL,18414926,dcid:Count_Person_Male
2007,country/POL,14798756,dcid:Count_Person_Rural
2008,country/POL,14847695,dcid:Count_Person_Rural
2007,country/POL,23316885,dcid:Count_Person_Urban
2008,country/POL,23288181,dcid:Count_Person_Urban
2007,country/POL,38115641,dcid:Count_Person
2008,country/POL,38135876,dcid:Count_Person
2007,wikidataId/Q54150,12550,dcid:Count_Person_0To2Years_Female_Rural
2008,wikidataId/Q54150,13103,dcid:Count_Person_0To2Years_Female_Rural
2007,wikidataId/Q54150,26128,dcid:Count_Person_0To2Years_Female_Urban
2008,wikidataId/Q54150,27643,dcid:Count_Person_0To2Years_Female_Urban
2007,wikidataId/Q54150,38678,dcid:Count_Person_0To2Years_Female
2008,wikidataId/Q54150,40746,dcid:Count_Person_0To2Years_Female
2007,wikidataId/Q54150,13196,dcid:Count_Person_0To2Years_Male_Rural
2008,wikidataId/Q54150,13890,dcid:Count_Person_0To2Years_Male_Rural
2007,wikidataId/Q54150,27523,dcid:Count_Person_0To2Years_Male_Urban
2008,wikidataId/Q54150,29190,dcid:Count_Person_0To2Years_Male_Urban
2007,wikidataId/Q54150,40719,dcid:Count_Person_0To2Years_Male
2008,wikidataId/Q54150,43080,dcid:Count_Person_0To2Years_Male
2007,wikidataId/Q54150,25746,dcid:Count_Person_0To2Years_Rural
2008,wikidataId/Q54150,26993,dcid:Count_Person_0To2Years_Rural
2007,wikidataId/Q54150,53651,dcid:Count_Person_0To2Years_Urban
2008,wikidataId/Q54150,56833,dcid:Count_Person_0To2Years_Urban
2007,wikidataId/Q54150,79397,dcid:Count_Person_0To2Years
2008,wikidataId/Q54150,83826,dcid:Count_Person_0To2Years
2007,wikidataId/Q54150,17648,dcid:Count_Person_13To15Years_Female_Rural
2008,wikidataId/Q54150,17044,dcid:Count_Person_13To15Years_Female_Rural
2007,wikidataId/Q54150,31564,dcid:Count_Person_13To15Years_Female_Urban
2008,wikidataId/Q54150,30265,dcid:Count_Person_13To15Years_Female_Urban
2007,wikidataId/Q54150,49212,dcid:Count_Person_13To15Years_Female
2008,wikidataId/Q54150,47309,dcid:Count_Person_13To15Years_Female
2007,wikidataId/Q54150,18272,dcid:Count_Person_13To15Years_Male_Rural
2008,wikidataId/Q54150,17673,dcid:Count_Person_13To15Years_Male_Rural
2007,wikidataId/Q54150,33095,dcid:Count_Person_13To15Years_Male_Urban
2008,wikidataId/Q54150,31762,dcid:Count_Person_13To15Years_Male_Urban
2007,wikidataId/Q54150,51367,dcid:Count_Person_13To15Years_Male
2008,wikidataId/Q54150,49435,dcid:Count_Person_13To15Years_Male
2007,wikidataId/Q54150,35920,dcid:Count_Person_13To15Years_Rural
2008,wikidataId/Q54150,34717,dcid:Count_Person_13To15Years_Rural
2007,wikidataId/Q54150,64659,dcid:Count_Person_13To15Years_Urban
2008,wikidataId/Q54150,62027,dcid:Count_Person_13To15Years_Urban
2007,wikidataId/Q54150,100579,dcid:Count_Person_13To15Years
2008,wikidataId/Q54150,96744,dcid:Count_Person_13To15Years
2007,wikidataId/Q54150,25417,dcid:Count_Person_16To19Years_Female_Rural
2008,wikidataId/Q54150,25099,dcid:Count_Person_16To19Years_Female_Rural
2007,wikidataId/Q54150,50784,dcid:Count_Person_16To19Years_Female_Urban
2008,wikidataId/Q54150,48198,dcid:Count_Person_16To19Years_Female_Urban
2007,wikidataId/Q54150,76201,dcid:Count_Person_16To19Years_Female
2008,wikidataId/Q54150,73297,dcid:Count_Person_16To19Years_Female
2007,wikidataId/Q54150,26879,dcid:Count_Person_16To19Years_Male_Rural
2008,wikidataId/Q54150,26268,dcid:Count_Person_16To19Years_Male_Rural
2007,wikidataId/Q54150,52483,dcid:Count_Person_16To19Years_Male_Urban
2008,wikidataId/Q54150,50066,dcid:Count_Person_16To19Years_Male_Urban
2007,wikidataId/Q54150,79362,dcid:Count_Person_16To19Years_Male
2008,wikidataId/Q54150,76334,dcid:Count_Person_16To19Years_Male
2007,wikidataId/Q54150,52296,dcid:Count_Person_16To19Years_Rural
2008,wikidataId/Q54150,51367,dcid:Count_Person_16To19Years_Rural
2007,wikidataId/Q54150,103267,dcid:Count_Person_16To19Years_Urban
2008,wikidataId/Q54150,98264,dcid:Count_Person_16To19Years_Urban
2007,wikidataId/Q54150,155563,dcid:Count_Person_16To19Years
2008,wikidataId/Q54150,149631,dcid:Count_Person_16To19Years
2007,wikidataId/Q54150,36122,dcid:Count_Person_20To24Years_Rural_Female
2008,wikidataId/Q54150,34994,dcid:Count_Person_20To24Years_Rural_Female
2007,wikidataId/Q54150,82452,dcid:Count_Person_20To24Years_Urban_Female
2008,wikidataId/Q54150,77588,dcid:Count_Person_20To24Years_Urban_Female
2007,wikidataId/Q54150,118574,dcid:Count_Person_20To24Years_Female
2008,wikidataId/Q54150,112582,dcid:Count_Person_20To24Years_Female
2007,wikidataId/Q54150,38265,dcid:Count_Person_20To24Years_Rural_Male
2008,wikidataId/Q54150,37016,dcid:Count_Person_20To24Years_Rural_Male
2007,wikidataId/Q54150,83785,dcid:Count_Person_20To24Years_Urban_Male
2008,wikidataId/Q54150,78834,dcid:Count_Person_20To24Years_Urban_Male
2007,wikidataId/Q54150,122050,dcid:Count_Person_20To24Years_Male
2008,wikidataId/Q54150,115850,dcid:Count_Person_20To24Years_Male
2007,wikidataId/Q54150,74387,dcid:Count_Person_20To24Years_Rural
2008,wikidataId/Q54150,72010,dcid:Count_Person_20To24Years_Rural
2007,wikidataId/Q54150,166237,dcid:Count_Person_20To24Years_Urban
2008,wikidataId/Q54150,156422,dcid:Count_Person_20To24Years_Urban
2007,wikidataId/Q54150,240624,dcid:Count_Person_20To24Years
2008,wikidataId/Q54150,228432,dcid:Count_Person_20To24Years
2007,wikidataId/Q54150,63889,dcid:Count_Person_25To34Years_Female_Rural
2008,wikidataId/Q54150,66207,dcid:Count_Person_25To34Years_Female_Rural
2007,wikidataId/Q54150,170374,dcid:Count_Person_25To34Years_Female_Urban
2008,wikidataId/Q54150,173429,dcid:Count_Person_25To34Years_Female_Urban
2007,wikidataId/Q54150,234263,dcid:Count_Person_25To34Years_Female
2008,wikidataId/Q54150,239636,dcid:Count_Person_25To34Years_Female
2007,wikidataId/Q54150,68335,dcid:Count_Person_25To34Years_Male_Rural
2008,wikidataId/Q54150,70695,dcid:Count_Person_25To34Years_Male_Rural
2007,wikidataId/Q54150,171530,dcid:Count_Person_25To34Years_Male_Urban
2008,wikidataId/Q54150,174468,dcid:Count_Person_25To34Years_Male_Urban
2007,wikidataId/Q54150,239865,dcid:Count_Person_25To34Years_Male
2008,wikidataId/Q54150,245163,dcid:Count_Person_25To34Years_Male
2007,wikidataId/Q54150,132224,dcid:Count_Person_25To34Years_Rural
2008,wikidataId/Q54150,136902,dcid:Count_Person_25To34Years_Rural
2007,wikidataId/Q54150,341904,dcid:Count_Person_25To34Years_Urban
2008,wikidataId/Q54150,347897,dcid:Count_Person_25To34Years_Urban
2007,wikidataId/Q54150,474128,dcid:Count_Person_25To34Years
2008,wikidataId/Q54150,484799,dcid:Count_Person_25To34Years
2007,wikidataId/Q54150,15901,dcid:Count_Person_3To6Years_Female_Rural
2008,wikidataId/Q54150,15672,dcid:Count_Person_3To6Years_Female_Rural
2007,wikidataId/Q54150,31491,dcid:Count_Person_3To6Years_Female_Urban
2008,wikidataId/Q54150,31876,dcid:Count_Person_3To6Years_Female_Urban
2007,wikidataId/Q54150,47392,dcid:Count_Person_3To6Years_Female
2008,wikidataId/Q54150,47548,dcid:Count_Person_3To6Years_Female
2007,wikidataId/Q54150,17023,dcid:Count_Person_3To6Years_Male_Rural
2008,wikidataId/Q54150,16707,dcid:Count_Person_3To6Years_Male_Rural
2007,wikidataId/Q54150,33279,dcid:Count_Person_3To6Years_Male_Urban
2008,wikidataId/Q54150,33845,dcid:Count_Person_3To6Years_Male_Urban
2007,wikidataId/Q54150,50302,dcid:Count_Person_3To6Years_Male
2008,wikidataId/Q54150,50552,dcid:Count_Person_3To6Years_Male
2007,wikidataId/Q54150,32924,dcid:Count_Person_3To6Years_Rural
2008,wikidataId/Q54150,32379,dcid:Count_Person_3To6Years_Rural
2007,wikidataId/Q54150,64770,dcid:Count_Person_3To6Years_Urban
2008,wikidataId/Q54150,65721,dcid:Count_Person_3To6Years_Urban
2007,wikidataId/Q54150,97694,dcid:Count_Person_3To6Years
2008,wikidataId/Q54150,98100,dcid:Count_Person_3To6Years
2007,wikidataId/Q54150,51404,dcid:Count_Person_35To44Years_Female_Rural
2008,wikidataId/Q54150,52022,dcid:Count_Person_35To44Years_Female_Rural
2007,wikidataId/Q54150,122246,dcid:Count_Person_35To44Years_Female_Urban
2008,wikidataId/Q54150,123349,dcid:Count_Person_35To44Years_Female_Urban
2007,wikidataId/Q54150,173650,dcid:Count_Person_35To44Years_Female
2008,wikidataId/Q54150,175371,dcid:Count_Person_35To44Years_Female
2007,wikidataId/Q54150,55098,dcid:Count_Person_35To44Years_Male_Rural
2008,wikidataId/Q54150,55773,dcid:Count_Person_35To44Years_Male_Rural
2007,wikidataId/Q54150,120886,dcid:Count_Person_35To44Years_Male_Urban
2008,wikidataId/Q54150,122577,dcid:Count_Person_35To44Years_Male_Urban
2007,wikidataId/Q54150,175984,dcid:Count_Person_35To44Years_Male
2008,wikidataId/Q54150,178350,dcid:Count_Person_35To44Years_Male
2007,wikidataId/Q54150,106502,dcid:Count_Person_35To44Years_Rural
2008,wikidataId/Q54150,107795,dcid:Count_Person_35To44Years_Rural
2007,wikidataId/Q54150,243132,dcid:Count_Person_35To44Years_Urban
2008,wikidataId/Q54150,245926,dcid:Count_Person_35To44Years_Urban
2007,wikidataId/Q54150,349634,dcid:Count_Person_35To44Years
2008,wikidataId/Q54150,353721,dcid:Count_Person_35To44Years
2007,wikidataId/Q54150,63699,dcid:Count_Person_45To54Years_Female_Rural
2008,wikidataId/Q54150,63144,dcid:Count_Person_45To54Years_Female_Rural
2007,wikidataId/Q54150,174295,dcid:Count_Person_45To54Years_Female_Urban
2008,wikidataId/Q54150,166445,dcid:Count_Person_45To54Years_Female_Urban
2007,wikidataId/Q54150,237994,dcid:Count_Person_45To54Years_Female
2008,wikidataId/Q54150,229589,dcid:Count_Person_45To54Years_Female
2007,wikidataId/Q54150,69770,dcid:Count_Person_45To54Years_Male_Rural
2008,wikidataId/Q54150,68407,dcid:Count_Person_45To54Years_Male_Rural
2007,wikidataId/Q54150,155760,dcid:Count_Person_45To54Years_Male_Urban
2008,wikidataId/Q54150,148888,dcid:Count_Person_45To54Years_Male_Urban
2007,wikidataId/Q54150,225530,dcid:Count_Person_45To54Years_Male
2008,wikidataId/Q54150,217295,dcid:Count_Person_45To54Years_Male
2007,wikidataId/Q54150,133469,dcid:Count_Person_45To54Years_Rural
2008,wikidataId/Q54150,131551,dcid:Count_Person_45To54Years_Rural
2007,wikidataId/Q54150,330055,dcid:Count_Person_45To54Years_Urban
2008,wikidataId/Q54150,315333,dcid:Count_Person_45To54Years_Urban
2007,wikidataId/Q54150,463524,dcid:Count_Person_45To54Years
2008,wikidataId/Q54150,446884,dcid:Count_Person_45To54Years
2007,wikidataId/Q54150,44508,dcid:Count_Person_55To64Years_Female_Rural
2008,wikidataId/Q54150,47994,dcid:Count_Person_55To64Years_Female_Rural
2007,wikidataId/Q54150,147842,dcid:Count_Person_55To64Years_Female_Urban
2008,wikidataId/Q54150,157365,dcid:Count_Person_55To64Years_Female_Urban
2007,wikidataId/Q54150,192350,dcid:Count_Person_55To64Years_Female
2008,wikidataId/Q54150,205359,dcid:Count_Person_55To64Years_Female
2007,wikidataId/Q54150,45695,dcid:Count_Person_55To64Years_Male_Rural
2008,wikidataId/Q54150,49792,dcid:Count_Person_55To64Years_Male_Rural
2007,wikidataId/Q54150,123039,dcid:Count_Person_55To64Years_Male_Urban
2008,wikidataId/Q54150,130738,dcid:Count_Person_55To64Years_Male_Urban
2007,wikidataId/Q54150,168734,dcid:Count_Person_55To64Years_Male
2008,wikidataId/Q54150,180530,dcid:Count_Person_55To64Years_Male
2007,wikidataId/Q54150,90203,dcid:Count_Person_55To64Years_Rural
2008,wikidataId/Q54150,97786,dcid:Count_Person_55To64Years_Rural
2007,wikidataId/Q54150,270881,dcid:Count_Person_55To64Years_Urban
2008,wikidataId/Q54150,288103,dcid:Count_Person_55To64Years_Urban
2007,wikidataId/Q54150,361084,dcid:Count_Person_55To64Years
2008,wikidataId/Q54150,385889,dcid:Count_Person_55To64Years
2007,wikidataId/Q54150,65763,dcid:Count_Person_65OrMoreYears_Female_Rural
2008,wikidataId/Q54150,64817,dcid:Count_Person_65OrMoreYears_Female_Rural
2007,wikidataId/Q54150,183625,dcid:Count_Person_65OrMoreYears_Female_Urban
2008,wikidataId/Q54150,183935,dcid:Count_Person_65OrMoreYears_Female_Urban
2007,wikidataId/Q54150,249388,dcid:Count_Person_65OrMoreYears_Female
2008,wikidataId/Q54150,248752,dcid:Count_Person_65OrMoreYears_Female
2007,wikidataId/Q54150,36011,dcid:Count_Person_65OrMoreYears_Male_Rural
2008,wikidataId/Q54150,35413,dcid:Count_Person_65OrMoreYears_Male_Rural
2007,wikidataId/Q54150,104094,dcid:Count_Person_65OrMoreYears_Male_Urban
2008,wikidataId/Q54150,103902,dcid:Count_Person_65OrMoreYears_Male_Urban
2007,wikidataId/Q54150,140105,dcid:Count_Person_65OrMoreYears_Male
2008,wikidataId/Q54150,139315,dcid:Count_Person_65OrMoreYears_Male
2007,wikidataId/Q54150,101774,dcid:Count_Person_65OrMoreYears_Rural
2008,wikidataId/Q54150,100230,dcid:Count_Person_65OrMoreYears_Rural
2007,wikidataId/Q54150,287719,dcid:Count_Person_65OrMoreYears_Urban
2008,wikidataId/Q54150,287837,dcid:Count_Person_65OrMoreYears_Urban
2007,wikidataId/Q54150,389493,dcid:Count_Person_65OrMoreYears
2008,wikidataId/Q54150,388067,dcid:Count_Person_65OrMoreYears
2007,wikidataId/Q54150,28847,dcid:Count_Person_7To12Years_Female_Rural
2008,wikidataId/Q54150,28031,dcid:Count_Person_7To12Years_Female_Rural
2007,wikidataId/Q54150,52398,dcid:Count_Person_7To12Years_Female_Urban
2008,wikidataId/Q54150,50523,dcid:Count_Person_7To12Years_Female_Urban
2007,wikidataId/Q54150,81245,dcid:Count_Person_7To12Years_Female
2008,wikidataId/Q54150,78554,dcid:Count_Person_7To12Years_Female
2007,wikidataId/Q54150,30582,dcid:Count_Person_7To12Years_Male_Rural
2008,wikidataId/Q54150,29553,dcid:Count_Person_7To12Years_Male_Rural
2007,wikidataId/Q54150,54863,dcid:Count_Person_7To12Years_Male_Urban
2008,wikidataId/Q54150,52859,dcid:Count_Person_7To12Years_Male_Urban
2007,wikidataId/Q54150,85445,dcid:Count_Person_7To12Years_Male
2008,wikidataId/Q54150,82412,dcid:Count_Person_7To12Years_Male
2007,wikidataId/Q54150,59429,dcid:Count_Person_7To12Years_Rural
2008,wikidataId/Q54150,57584,dcid:Count_Person_7To12Years_Rural
2007,wikidataId/Q54150,107261,dcid:Count_Person_7To12Years_Urban
2008,wikidataId/Q54150,103382,dcid:Count_Person_7To12Years_Urban
2007,wikidataId/Q54150,166690,dcid:Count_Person_7To12Years
2008,wikidataId/Q54150,160966,dcid:Count_Person_7To12Years
2007,wikidataId/Q54150,425748,dcid:Count_Person_Rural_Female
2008,wikidataId/Q54150,428127,dcid:Count_Person_Rural_Female
2007,wikidataId/Q54150,1073199,dcid:Count_Person_Urban_Female
2008,wikidataId/Q54150,1070616,dcid:Count_Person_Urban_Female
2007,wikidataId/Q54150,1498947,dcid:Count_Person_Female
2008,wikidataId/Q54150,1498743,dcid:Count_Person_Female
2007,wikidataId/Q54150,419126,dcid:Count_Person_Rural_Male
2008,wikidataId/Q54150,421187,dcid:Count_Person_Rural_Male
2007,wikidataId/Q54150,960337,dcid:Count_Person_Urban_Male
2008,wikidataId/Q54150,957129,dcid:Count_Person_Urban_Male
2007,wikidataId/Q54150,1379463,dcid:Count_Person_Male
2008,wikidataId/Q54150,1378316,dcid:Count_Person_Male
2007,wikidataId/Q54150,844874,dcid:Count_Person_Rural
2008,wikidataId/Q54150,849314,dcid:Count_Person_Rural
2007,wikidataId/Q54150,2033536,dcid:Count_Person_Urban
2008,wikidataId/Q54150,2027745,dcid:Count_Person_Urban
2007,wikidataId/Q54150,2878410,dcid:Count_Person
2008,wikidataId/Q54150,2877059,dcid:Count_Person
2007,nuts/PL61,13534,dcid:Count_Person_0To2Years_Female_Rural
2008,nuts/PL61,14217,dcid:Count_Person_0To2Years_Female_Rural
2007,nuts/PL61,17017,dcid:Count_Person_0To2Years_Female_Urban
2008,nuts/PL61,17892,dcid:Count_Person_0To2Years_Female_Urban
2007,nuts/PL61,30551,dcid:Count_Person_0To2Years_Female
2008,nuts/PL61,32109,dcid:Count_Person_0To2Years_Female
2007,nuts/PL61,14449,dcid:Count_Person_0To2Years_Male_Rural
2008,nuts/PL61,14977,dcid:Count_Person_0To2Years_Male_Rural
2007,nuts/PL61,17837,dcid:Count_Person_0To2Years_Male_Urban
2008,nuts/PL61,18638,dcid:Count_Person_0To2Years_Male_Urban
2007,nuts/PL61,32286,dcid:Count_Person_0To2Years_Male
2008,nuts/PL61,33615,dcid:Count_Person_0To2Years_Male
2007,nuts/PL61,27983,dcid:Count_Person_0To2Years_Rural
2008,nuts/PL61,29194,dcid:Count_Person_0To2Years_Rural
2007,nuts/PL61,34854,dcid:Count_Person_0To2Years_Urban
2008,nuts/PL61,36530,dcid:Count_Person_0To2Years_Urban
2007,nuts/PL61,62837,dcid:Count_Person_0To2Years
2008,nuts/PL61,65724,dcid:Count_Person_0To2Years
2007,nuts/PL61,18448,dcid:Count_Person_13To15Years_Female_Rural
2008,nuts/PL61,17808,dcid:Count_Person_13To15Years_Female_Rural
2007,nuts/PL61,21875,dcid:Count_Person_13To15Years_Female_Urban
2008,nuts/PL61,20966,dcid:Count_Person_13To15Years_Female_Urban
2007,nuts/PL61,40323,dcid:Count_Person_13To15Years_Female
2008,nuts/PL61,38774,dcid:Count_Person_13To15Years_Female
2007,nuts/PL61,19062,dcid:Count_Person_13To15Years_Male_Rural
2008,nuts/PL61,18378,dcid:Count_Person_13To15Years_Male_Rural
2007,nuts/PL61,22743,dcid:Count_Person_13To15Years_Male_Urban
2008,nuts/PL61,21566,dcid:Count_Person_13To15Years_Male_Urban
2007,nuts/PL61,41805,dcid:Count_Person_13To15Years_Male
2008,nuts/PL61,39944,dcid:Count_Person_13To15Years_Male
2007,nuts/PL61,37510,dcid:Count_Person_13To15Years_Rural
2008,nuts/PL61,36186,dcid:Count_Person_13To15Years_Rural
2007,nuts/PL61,44618,dcid:Count_Person_13To15Years_Urban
2008,nuts/PL61,42532,dcid:Count_Person_13To15Years_Urban
2007,nuts/PL61,82128,dcid:Count_Person_13To15Years
2008,nuts/PL61,78718,dcid:Count_Person_13To15Years
2007,nuts/PL61,25489,dcid:Count_Person_16To19Years_Female_Rural
2008,nuts/PL61,25244,dcid:Count_Person_16To19Years_Female_Rural
2007,nuts/PL61,34984,dcid:Count_Person_16To19Years_Female_Urban
2008,nuts/PL61,33756,dcid:Count_Person_16To19Years_Female_Urban
2007,nuts/PL61,60473,dcid:Count_Person_16To19Years_Female
2008,nuts/PL61,59000,dcid:Count_Person_16To19Years_Female
2007,nuts/PL61,26696,dcid:Count_Person_16To19Years_Male_Rural
2008,nuts/PL61,26547,dcid:Count_Person_16To19Years_Male_Rural
2007,nuts/PL61,35763,dcid:Count_Person_16To19Years_Male_Urban
2008,nuts/PL61,34541,dcid:Count_Person_16To19Years_Male_Urban
2007,nuts/PL61,62459,dcid:Count_Person_16To19Years_Male
2008,nuts/PL61,61088,dcid:Count_Person_16To19Years_Male
